D (mm),B (mm),B1 (mm),t (mm),Lsl (mm),Wsl (mm),Ssl (mm),Bsl (mm),N,n,Fy (MPa),BC,r (mm),a/h,hst (mm),Vcr (N)
250,65,13,1,90,7,100,9.5,2,8,500,1,2,1,40,1226.9
250,65,13,1,60,3,100,9.5,2,12,500,1,2,1,40,3975.3
250,65,13,1,60,5,100,9.5,2,12,500,1,2,1,40,3354.5
250,65,13,1,60,7,100,9.5,2,12,500,1,2,1,40,2681.0
250,65,13,1,75,3,100,9.5,2,12,500,1,2,1,40,1923.0
250,65,13,1,75,5,100,9.5,2,12,500,1,2,1,40,1557.7
250,65,13,1,75,7,100,9.5,2,12,500,1,2,1,40,1257.2
250,65,13,1,90,3,100,9.5,2,12,500,1,2,1,40,1408.5
250,65,13,1,90,5,100,9.5,2,12,500,1,2,1,40,1224.5
250,65,13,1,90,7,100,9.5,2,12,500,1,2,1,40,1049.4
250,65,13,2,60,3,100,9.5,2,6,500,1,4,1,40,48686.2
250,65,13,2,60,5,100,9.5,2,6,500,1,4,1,40,41855.6
250,65,13,2,60,7,100,9.5,2,6,500,1,4,1,40,32167.6
250,65,13,2,75,3,100,9.5,2,6,500,1,4,1,40,21612.4
250,65,13,2,75,5,100,9.5,2,6,500,1,4,1,40,17826.6
250,65,13,2,75,7,100,9.5,2,6,500,1,4,1,40,13567.2
250,65,13,2,90,3,100,9.5,2,6,500,1,4,1,40,14873.7
250,65,13,2,90,5,100,9.5,2,6,500,1,4,1,40,12278.2
250,65,13,2,90,7,100,9.5,2,6,500,1,4,1,40,9861.7
250,65,13,2,60,3,100,9.5,2,8,500,1,4,1,40,39846.7
250,65,13,2,60,5,100,9.5,2,8,500,1,4,1,40,33606.9
250,65,13,2,60,7,100,9.5,2,8,500,1,4,1,40,25853.8
250,65,13,2,75,3,100,9.5,2,8,500,1,4,1,40,18320.6
250,65,13,2,75,5,100,9.5,2,8,500,1,4,1,40,15453.4
250,65,13,2,75,7,100,9.5,2,8,500,1,4,1,40,12150.8
250,65,13,2,90,3,100,9.5,2,8,500,1,4,1,40,13076.4
250,65,13,2,90,5,100,9.5,2,8,500,1,4,1,40,11133.9
250,65,13,2,90,7,100,9.5,2,8,500,1,4,1,40,9330.4
250,65,13,2,60,3,100,9.5,2,12,500,1,4,1,40,31313.7
250,65,13,2,60,5,100,9.5,2,12,500,1,4,1,40,26443.9
250,65,13,2,60,7,100,9.5,2,12,500,1,4,1,40,21153.0
250,65,13,2,75,3,100,9.5,2,12,500,1,4,1,40,14833.1
250,65,13,2,75,5,100,9.5,2,12,500,1,4,1,40,12693.7
250,65,13,2,75,7,100,9.5,2,12,500,1,4,1,40,10626.4
250,65,13,2,90,3,100,9.5,2,12,500,1,4,1,40,11071.2
250,65,13,2,90,5,100,9.5,2,12,500,1,4,1,40,9765.1
250,65,13,2,90,7,100,9.5,2,12,500,1,4,1,40,8273.3
250,65,13,3,60,3,100,9.5,2,6,500,1,6,1,40,136123.3
250,65,13,3,60,5,100,9.5,2,6,500,1,6,1,40,119532.9
250,65,13,3,60,7,100,9.5,2,6,500,1,6,1,40,92575.5
250,65,13,3,75,3,100,9.5,2,6,500,1,6,1,40,72204.0
250,65,13,3,75,5,100,9.5,2,6,500,1,6,1,40,59146.1
250,65,13,3,75,7,100,9.5,2,6,500,1,6,1,40,44921.0
250,65,13,3,90,3,100,9.5,2,6,500,1,6,1,40,50478.0
250,65,13,3,90,5,100,9.5,2,6,500,1,6,1,40,41731.2
250,65,13,3,90,7,100,9.5,2,6,500,1,6,1,40,33560.5
250,65,13,3,60,3,100,9.5,2,8,500,1,6,1,40,115556.7
250,65,13,3,60,5,100,9.5,2,8,500,1,6,1,40,98488.3
250,65,13,3,60,7,100,9.5,2,8,500,1,6,1,40,74914.2
250,65,13,3,75,3,100,9.5,2,8,500,1,6,1,40,60307.6
250,65,13,3,75,5,100,9.5,2,8,500,1,6,1,40,50738.0
250,65,13,3,75,7,100,9.5,2,8,500,1,6,1,40,39845.7
250,65,13,3,90,3,100,9.5,2,8,500,1,6,1,40,44011.4
250,65,13,3,90,5,100,9.5,2,8,500,1,6,1,40,37574.3
250,65,13,3,90,7,100,9.5,2,8,500,1,6,1,40,31523.6
250,65,13,3,60,3,100,9.5,2,12,500,1,6,1,40,91323.3
250,65,13,3,60,5,100,9.5,2,12,500,1,6,1,40,77104.3
250,65,13,3,60,7,100,9.5,2,12,500,1,6,1,40,58608.0
250,65,13,3,75,3,100,9.5,2,12,500,1,6,1,40,49348.1
250,65,13,3,75,5,100,9.5,2,12,500,1,6,1,40,43168.9
250,65,13,3,75,7,100,9.5,2,12,500,1,6,1,40,36198.5
250,65,13,3,90,3,100,9.5,2,12,500,1,6,1,40,37852.2
250,65,13,3,90,5,100,9.5,2,12,500,1,6,1,40,34223.7
250,65,13,3,90,7,100,9.5,2,12,500,1,6,1,40,28395.8
250,65,13,1,60,3,100,9.5,2,6,500,1,2,1,60,4735.2
250,65,13,1,60,5,100,9.5,2,6,500,1,2,1,60,4324.2
250,65,13,1,60,7,100,9.5,2,6,500,1,2,1,60,3752.5
250,65,13,1,75,3,100,9.5,2,6,500,1,2,1,60,2648.2
250,65,13,1,75,5,100,9.5,2,6,500,1,2,1,60,2162.5
250,65,13,1,75,7,100,9.5,2,6,500,1,2,1,60,1619.1
250,65,13,1,90,3,100,9.5,2,6,500,1,2,1,60,1773.4
250,65,13,1,90,5,100,9.5,2,6,500,1,2,1,60,1468.8
250,65,13,1,90,7,100,9.5,2,6,500,1,2,1,60,1183.2
250,65,13,1,60,3,100,9.5,2,8,500,1,2,1,60,4278.6
250,65,13,1,60,5,100,9.5,2,8,500,1,2,1,60,3685.9
250,65,13,1,60,7,100,9.5,2,8,500,1,2,1,60,3043.1
250,65,13,1,75,3,100,9.5,2,8,500,1,2,1,60,2203.3
250,65,13,1,75,5,100,9.5,2,8,500,1,2,1,60,1805.4
250,65,13,1,75,7,100,9.5,2,8,500,1,2,1,60,1421.7
250,65,13,1,90,3,100,9.5,2,8,500,1,2,1,60,1543.1
250,65,13,1,90,5,100,9.5,2,8,500,1,2,1,60,1323.7
250,65,13,1,90,7,100,9.5,2,8,500,1,2,1,60,1108.8
250,65,13,1,60,3,100,9.5,2,12,500,1,2,1,60,3719.0
250,65,13,1,60,5,100,9.5,2,12,500,1,2,1,60,3134.6
250,65,13,1,60,7,100,9.5,2,12,500,1,2,1,60,2476.3
250,65,13,1,75,3,100,9.5,2,12,500,1,2,1,60,1736.4
250,65,13,1,75,5,100,9.5,2,12,500,1,2,1,60,1343.3
250,65,13,1,75,7,100,9.5,2,12,500,1,2,1,60,977.7
250,65,13,1,90,3,100,9.5,2,12,500,1,2,1,60,1199.8
250,65,13,1,90,5,100,9.5,2,12,500,1,2,1,60,980.3
250,65,13,1,90,7,100,9.5,2,12,500,1,2,1,60,774.9
250,65,13,2,60,3,100,9.5,2,6,500,1,4,1,60,41007.0
250,65,13,2,60,5,100,9.5,2,6,500,1,4,1,60,36491.6
250,65,13,2,60,7,100,9.5,2,6,500,1,4,1,60,30116.8
250,65,13,2,75,3,100,9.5,2,6,500,1,4,1,60,20104.7
250,65,13,2,75,5,100,9.5,2,6,500,1,4,1,60,16642.0
250,65,13,2,75,7,100,9.5,2,6,500,1,4,1,60,12619.9
250,65,13,2,90,3,100,9.5,2,6,500,1,4,1,60,14019.1
250,65,13,2,90,5,100,9.5,2,6,500,1,4,1,60,11482.8
250,65,13,2,90,7,100,9.5,2,6,500,1,4,1,60,9089.5
250,65,13,2,60,3,100,9.5,2,8,500,1,4,1,60,35395.4
250,65,13,2,60,5,100,9.5,2,8,500,1,4,1,60,30161.7
250,65,13,2,60,7,100,9.5,2,8,500,1,4,1,60,24613.1
250,65,13,2,75,3,100,9.5,2,8,500,1,4,1,60,16819.8
250,65,13,2,75,5,100,9.5,2,8,500,1,4,1,60,14242.8
250,65,13,2,75,7,100,9.5,2,8,500,1,4,1,60,11419.8
250,65,13,2,90,3,100,9.5,2,8,500,1,4,1,60,12122.1
250,65,13,2,90,5,100,9.5,2,8,500,1,4,1,60,10349.8
250,65,13,2,90,7,100,9.5,2,8,500,1,4,1,60,8530.2
250,65,13,2,60,3,100,9.5,2,12,500,1,4,1,60,29737.4
250,65,13,2,60,5,100,9.5,2,12,500,1,4,1,60,24820.2
250,65,13,2,60,7,100,9.5,2,12,500,1,4,1,60,19407.7
250,65,13,2,75,3,100,9.5,2,12,500,1,4,1,60,13423.0
250,65,13,2,75,5,100,9.5,2,12,500,1,4,1,60,10907.8
250,65,13,2,75,7,100,9.5,2,12,500,1,4,1,60,8248.7
250,65,13,2,90,3,100,9.5,2,12,500,1,4,1,60,9472.2
250,65,13,2,90,5,100,9.5,2,12,500,1,4,1,60,7855.1
250,65,13,2,90,7,100,9.5,2,12,500,1,4,1,60,6148.2
250,65,13,3,60,3,100,9.5,2,6,500,1,6,1,60,145290.7
250,65,13,3,60,5,100,9.5,2,6,500,1,6,1,60,122208.4
250,65,13,3,60,7,100,9.5,2,6,500,1,6,1,60,93145.2
250,65,13,3,75,3,100,9.5,2,6,500,1,6,1,60,68182.8
250,65,13,3,75,5,100,9.5,2,6,500,1,6,1,60,56086.7
250,65,13,3,75,7,100,9.5,2,6,500,1,6,1,60,42113.0
250,65,13,3,90,3,100,9.5,2,6,500,1,6,1,60,48091.5
250,65,13,3,90,5,100,9.5,2,6,500,1,6,1,60,39295.1
250,65,13,3,90,7,100,9.5,2,6,500,1,6,1,60,30992.1
250,65,13,3,60,3,100,9.5,2,8,500,1,6,1,60,118760.1
250,65,13,3,60,5,100,9.5,2,8,500,1,6,1,60,97328.7
250,65,13,3,60,7,100,9.5,2,8,500,1,6,1,60,75287.5
250,65,13,3,75,3,100,9.5,2,8,500,1,6,1,60,56934.2
250,65,13,3,75,5,100,9.5,2,8,500,1,6,1,60,48071.3
250,65,13,3,75,7,100,9.5,2,8,500,1,6,1,60,37935.8
250,65,13,3,90,3,100,9.5,2,8,500,1,6,1,60,41524.5
250,65,13,3,90,5,100,9.5,2,8,500,1,6,1,60,35403.9
250,65,13,3,90,7,100,9.5,2,8,500,1,6,1,60,29137.0
250,65,13,3,60,3,100,9.5,2,12,500,1,6,1,60,94287.8
250,65,13,3,60,5,100,9.5,2,12,500,1,6,1,60,76591.4
250,65,13,3,60,7,100,9.5,2,12,500,1,6,1,60,57139.3
250,65,13,3,75,3,100,9.5,2,12,500,1,6,1,60,45246.8
250,65,13,3,75,5,100,9.5,2,12,500,1,6,1,60,37261.5
250,65,13,3,75,7,100,9.5,2,12,500,1,6,1,60,28150.4
250,65,13,3,90,3,100,9.5,2,12,500,1,6,1,60,32846.7
250,65,13,3,90,5,100,9.5,2,12,500,1,6,1,60,27723.2
250,65,13,3,90,7,100,9.5,2,12,500,1,6,1,60,21042.4
250,35,0,2,60,3,100,9.5,2,12,500,1,4,1,20,23482.9
250,35,0,2,60,3,100,9.5,2,6,500,1,4,1,20,31487.6
250,35,0,2,60,7,100,9.5,2,12,500,1,4,1,20,17275.5
250,35,0,2,60,7,100,9.5,2,6,500,1,4,1,20,24115.6
250,35,0,2,90,3,100,9.5,2,12,500,1,4,1,20,10349.9
250,35,0,2,90,3,100,9.5,2,6,500,1,4,1,20,13700.1
250,35,0,2,90,7,100,9.5,2,12,500,1,4,1,20,8655.8
250,35,0,2,90,7,100,9.5,2,6,500,1,4,1,20,9175.9
250,35,13,2,60,3,100,9.5,2,12,500,1,4,1,20,25674.8
250,35,13,2,60,3,100,9.5,2,6,500,1,4,1,20,33996.4
250,35,13,2,60,7,100,9.5,2,12,500,1,4,1,20,19151.8
250,35,13,2,60,7,100,9.5,2,6,500,1,4,1,20,26451.0
250,35,13,2,90,3,100,9.5,2,12,500,1,4,1,20,11571.5
250,35,13,2,90,3,100,9.5,2,6,500,1,4,1,20,14678.0
250,35,13,2,90,7,100,9.5,2,12,500,1,4,1,20,9638.7
250,35,13,2,90,7,100,9.5,2,6,500,1,4,1,20,10015.4
250,35,26,2,60,3,100,9.5,2,12,500,1,4,1,20,26696.1
250,35,26,2,60,3,100,9.5,2,6,500,1,4,1,20,35033.1
250,35,26,2,60,7,100,9.5,2,12,500,1,4,1,20,20209.7
250,35,26,2,60,7,100,9.5,2,6,500,1,4,1,20,27519.2
250,35,26,2,90,3,100,9.5,2,12,500,1,4,1,20,12476.4
250,35,26,2,90,3,100,9.5,2,6,500,1,4,1,20,15283.4
250,35,26,2,90,7,100,9.5,2,12,500,1,4,1,20,10582.2
250,35,26,2,90,7,100,9.5,2,6,500,1,4,1,20,10600.1
250,65,0,2,60,3,100,9.5,2,12,500,1,4,1,20,26152.5
250,65,0,2,60,3,100,9.5,2,6,500,1,4,1,20,35331.0
250,65,0,2,60,7,100,9.5,2,12,500,1,4,1,20,19262.3
250,65,0,2,60,7,100,9.5,2,6,500,1,4,1,20,27224.6
250,65,0,2,90,3,100,9.5,2,12,500,1,4,1,20,11646.0
250,65,0,2,90,3,100,9.5,2,6,500,1,4,1,20,14666.8
250,65,0,2,90,7,100,9.5,2,12,500,1,4,1,20,9895.7
250,65,0,2,90,7,100,9.5,2,6,500,1,4,1,20,10019.1
250,65,26,2,60,3,100,9.5,2,12,500,1,4,1,20,27720.8
250,65,26,2,60,3,100,9.5,2,6,500,1,4,1,20,36865.1
250,65,26,2,60,7,100,9.5,2,12,500,1,4,1,20,20917.6
250,65,26,2,60,7,100,9.5,2,6,500,1,4,1,20,28919.4
250,65,26,2,90,3,100,9.5,2,12,500,1,4,1,20,12874.4
250,65,26,2,90,3,100,9.5,2,6,500,1,4,1,20,15588.6
250,65,26,2,90,7,100,9.5,2,12,500,1,4,1,20,10940.4
250,65,26,2,90,7,100,9.5,2,6,500,1,4,1,20,10883.7
250,95,0,2,60,3,100,9.5,2,12,500,1,4,1,20,27597.9
250,95,0,2,60,3,100,9.5,2,6,500,1,4,1,20,37009.4
250,95,0,2,60,7,100,9.5,2,12,500,1,4,1,20,20524.1
250,95,0,2,60,7,100,9.5,2,6,500,1,4,1,20,28849.0
250,95,0,2,90,3,100,9.5,2,12,500,1,4,1,20,12710.0
250,95,0,2,90,3,100,9.5,2,6,500,1,4,1,20,15433.4
250,95,0,2,90,7,100,9.5,2,12,500,1,4,1,20,10955.5
250,95,0,2,90,7,100,9.5,2,6,500,1,4,1,20,10723.9
250,95,13,2,60,3,100,9.5,2,12,500,1,4,1,20,28273.1
250,95,13,2,60,3,100,9.5,2,6,500,1,4,1,20,37654.2
250,95,13,2,60,7,100,9.5,2,12,500,1,4,1,20,21250.6
250,95,13,2,60,7,100,9.5,2,6,500,1,4,1,20,29575.6
250,95,13,2,90,3,100,9.5,2,12,500,1,4,1,20,13265.1
250,95,13,2,90,3,100,9.5,2,6,500,1,4,1,20,15838.4
250,95,13,2,90,7,100,9.5,2,12,500,1,4,1,20,11415.5
250,95,13,2,90,7,100,9.5,2,6,500,1,4,1,20,11113.0
250,95,26,2,60,3,100,9.5,2,12,500,1,4,1,20,28438.9
250,95,26,2,60,3,100,9.5,2,6,500,1,4,1,20,37834.7
250,95,26,2,60,7,100,9.5,2,12,500,1,4,1,20,21475.0
250,95,26,2,60,7,100,9.5,2,6,500,1,4,1,20,29771.9
250,95,26,2,90,3,100,9.5,2,12,500,1,4,1,20,13377.6
250,95,26,2,90,3,100,9.5,2,6,500,1,4,1,20,15938.1
250,95,26,2,90,7,100,9.5,2,12,500,1,4,1,20,11473.8
250,95,26,2,90,7,100,9.5,2,6,500,1,4,1,20,11208.7
250,35,0,2,60,3,100,9.5,2,12,500,1,4,1,60,26795.8
250,35,0,2,60,3,100,9.5,2,6,500,1,4,1,60,37886.5
250,35,0,2,60,7,100,9.5,2,12,500,1,4,1,60,17319.0
250,35,0,2,60,7,100,9.5,2,6,500,1,4,1,60,27806.6
250,35,0,2,90,3,100,9.5,2,12,500,1,4,1,60,8232.8
250,35,0,2,90,3,100,9.5,2,6,500,1,4,1,60,12855.6
250,35,0,2,90,7,100,9.5,2,12,500,1,4,1,60,5015.2
250,35,0,2,90,7,100,9.5,2,6,500,1,4,1,60,7900.1
250,35,13,2,60,3,100,9.5,2,12,500,1,4,1,60,28864.1
250,35,13,2,60,3,100,9.5,2,6,500,1,4,1,60,39496.6
250,35,13,2,60,7,100,9.5,2,12,500,1,4,1,60,18763.1
250,35,13,2,60,7,100,9.5,2,6,500,1,4,1,60,29181.0
250,35,13,2,90,3,100,9.5,2,12,500,1,4,1,60,8947.6
250,35,13,2,90,3,100,9.5,2,6,500,1,4,1,60,13646.0
250,35,13,2,90,7,100,9.5,2,12,500,1,4,1,60,5685.8
250,35,13,2,90,7,100,9.5,2,6,500,1,4,1,60,8679.5
250,35,26,2,60,3,100,9.5,2,12,500,1,4,1,60,30262.9
250,35,26,2,60,3,100,9.5,2,6,500,1,4,1,60,40970.3
250,35,26,2,60,7,100,9.5,2,12,500,1,4,1,60,19982.1
250,35,26,2,60,7,100,9.5,2,6,500,1,4,1,60,30482.2
250,35,26,2,90,3,100,9.5,2,12,500,1,4,1,60,9757.4
250,35,26,2,90,3,100,9.5,2,6,500,1,4,1,60,14291.7
250,35,26,2,90,7,100,9.5,2,12,500,1,4,1,60,6475.1
250,35,26,2,90,7,100,9.5,2,6,500,1,4,1,60,9299.9
250,65,0,2,60,3,100,9.5,2,12,500,1,4,1,60,28386.1
250,65,0,2,60,3,100,9.5,2,6,500,1,4,1,60,39764.1
250,65,0,2,60,7,100,9.5,2,12,500,1,4,1,60,18361.6
250,65,0,2,60,7,100,9.5,2,6,500,1,4,1,60,28938.1
250,65,0,2,90,3,100,9.5,2,12,500,1,4,1,60,8820.0
250,65,0,2,90,3,100,9.5,2,6,500,1,4,1,60,13374.4
250,65,0,2,90,7,100,9.5,2,12,500,1,4,1,60,5560.6
250,65,0,2,90,7,100,9.5,2,6,500,1,4,1,60,8468.8
250,65,26,2,60,3,100,9.5,2,12,500,1,4,1,60,30113.0
250,65,26,2,60,3,100,9.5,2,6,500,1,4,1,60,41435.5
250,65,26,2,60,7,100,9.5,2,12,500,1,4,1,60,19781.1
250,65,26,2,60,7,100,9.5,2,6,500,1,4,1,60,30574.5
250,65,26,2,90,3,100,9.5,2,12,500,1,4,1,60,9752.5
250,65,26,2,90,3,100,9.5,2,6,500,1,4,1,60,14329.6
250,65,26,2,90,7,100,9.5,2,12,500,1,4,1,60,6417.1
250,65,26,2,90,7,100,9.5,2,6,500,1,4,1,60,9406.9
250,95,0,2,60,3,100,9.5,2,12,500,1,4,1,60,29346.3
250,95,0,2,60,3,100,9.5,2,6,500,1,4,1,60,41240.0
250,95,0,2,60,7,100,9.5,2,12,500,1,4,1,60,19076.4
250,95,0,2,60,7,100,9.5,2,6,500,1,4,1,60,29845.1
250,95,0,2,90,3,100,9.5,2,12,500,1,4,1,60,9374.8
250,95,0,2,90,3,100,9.5,2,6,500,1,4,1,60,13880.0
250,95,0,2,90,7,100,9.5,2,12,500,1,4,1,60,6049.9
250,95,0,2,90,7,100,9.5,2,6,500,1,4,1,60,8959.9
250,95,13,2,60,3,100,9.5,2,12,500,1,4,1,60,30176.2
250,95,13,2,60,3,100,9.5,2,6,500,1,4,1,60,41963.2
250,95,13,2,60,7,100,9.5,2,12,500,1,4,1,60,19742.0
250,95,13,2,60,7,100,9.5,2,6,500,1,4,1,60,30714.2
250,95,13,2,90,3,100,9.5,2,12,500,1,4,1,60,9771.3
250,95,13,2,90,3,100,9.5,2,6,500,1,4,1,60,14302.9
250,95,13,2,90,7,100,9.5,2,12,500,1,4,1,60,6402.9
250,95,13,2,90,7,100,9.5,2,6,500,1,4,1,60,9376.7
250,95,26,2,60,3,100,9.5,2,12,500,1,4,1,60,30257.4
250,95,26,2,60,3,100,9.5,2,6,500,1,4,1,60,42069.3
250,95,26,2,60,7,100,9.5,2,12,500,1,4,1,60,19825.5
250,95,26,2,60,7,100,9.5,2,6,500,1,4,1,60,30844.8
250,95,26,2,90,3,100,9.5,2,12,500,1,4,1,60,9835.2
250,95,26,2,90,3,100,9.5,2,6,500,1,4,1,60,14414.1
250,95,26,2,90,7,100,9.5,2,12,500,1,4,1,60,6465.8
250,95,26,2,90,7,100,9.5,2,6,500,1,4,1,60,9498.1
250,65,13,3,60,3,100,9.5,2,12,500,1,6,0.5,20,129018.7
250,65,13,3,60,3,100,9.5,2,12,500,1,6,0.5,60,105083.7
250,65,13,3,60,3,100,9.5,2,6,500,1,6,0.5,20,162417.8
250,65,13,3,60,3,100,9.5,2,6,500,1,6,0.5,60,186108.7
250,65,13,3,60,7,100,9.5,2,12,500,1,6,0.5,20,124792.3
250,65,13,3,60,7,100,9.5,2,12,500,1,6,0.5,60,93950.7
250,65,13,3,60,7,100,9.5,2,6,500,1,6,0.5,20,141613.2
250,65,13,3,60,7,100,9.5,2,6,500,1,6,0.5,60,136504.6
250,65,13,3,90,3,100,9.5,2,12,500,1,6,0.5,20,105671.0
250,65,13,3,90,3,100,9.5,2,12,500,1,6,0.5,60,76833.7
250,65,13,3,90,3,100,9.5,2,6,500,1,6,0.5,20,136209.6
250,65,13,3,90,3,100,9.5,2,6,500,1,6,0.5,60,116728.7
250,65,13,3,90,7,100,9.5,2,12,500,1,6,0.5,20,120693.8
250,65,13,3,90,7,100,9.5,2,12,500,1,6,0.5,60,96135.4
250,65,13,3,90,7,100,9.5,2,6,500,1,6,0.5,20,118602.5
250,65,13,3,90,7,100,9.5,2,6,500,1,6,0.5,60,95245.2
250,65,13,1,60,3,100,9.5,2,12,500,1,2,0.5,20,5359.8
250,65,13,1,60,3,100,9.5,2,12,500,1,2,0.5,60,4214.0
250,65,13,1,60,3,100,9.5,2,6,500,1,2,0.5,20,8285.5
250,65,13,1,60,3,100,9.5,2,6,500,1,2,0.5,60,6996.1
250,65,13,1,60,7,100,9.5,2,12,500,1,2,0.5,20,5037.8
250,65,13,1,60,7,100,9.5,2,12,500,1,2,0.5,60,3893.0
250,65,13,1,60,7,100,9.5,2,6,500,1,2,0.5,20,6580.1
250,65,13,1,60,7,100,9.5,2,6,500,1,2,0.5,60,5666.5
250,65,13,1,90,3,100,9.5,2,12,500,1,2,0.5,20,3790.3
250,65,13,1,90,3,100,9.5,2,12,500,1,2,0.5,60,2540.0
250,65,13,1,90,3,100,9.5,2,6,500,1,2,0.5,20,5076.2
250,65,13,1,90,3,100,9.5,2,6,500,1,2,0.5,60,4211.1
250,65,13,1,90,7,100,9.5,2,12,500,1,2,0.5,20,4505.2
250,65,13,1,90,7,100,9.5,2,12,500,1,2,0.5,60,3339.6
250,65,13,1,90,7,100,9.5,2,6,500,1,2,0.5,20,4183.8
250,65,13,1,90,7,100,9.5,2,6,500,1,2,0.5,60,3270.0
250,65,13,3,60,3,100,9.5,2,12,500,1,6,1.5,20,60658.1
250,65,13,3,60,3,100,9.5,2,12,500,1,6,1.5,60,83384.2
250,65,13,3,60,3,100,9.5,2,6,500,1,6,1.5,20,82481.7
250,65,13,3,60,3,100,9.5,2,6,500,1,6,1.5,60,117691.7
250,65,13,3,60,7,100,9.5,2,12,500,1,6,1.5,20,39971.2
250,65,13,3,60,7,100,9.5,2,12,500,1,6,1.5,60,53170.4
250,65,13,3,60,7,100,9.5,2,6,500,1,6,1.5,20,61712.5
250,65,13,3,60,7,100,9.5,2,6,500,1,6,1.5,60,84927.9
250,65,13,3,90,3,100,9.5,2,12,500,1,6,1.5,20,25517.9
250,65,13,3,90,3,100,9.5,2,12,500,1,6,1.5,60,20556.0
250,65,13,3,90,3,100,9.5,2,6,500,1,6,1.5,20,36735.2
250,65,13,3,90,3,100,9.5,2,6,500,1,6,1.5,60,36061.7
250,65,13,3,90,7,100,9.5,2,12,500,1,6,1.5,20,15641.5
250,65,13,3,90,7,100,9.5,2,12,500,1,6,1.5,60,9603.8
250,65,13,3,90,7,100,9.5,2,6,500,1,6,1.5,20,22570.6
250,65,13,3,90,7,100,9.5,2,6,500,1,6,1.5,60,19728.1
250,65,13,1,60,3,100,9.5,2,12,500,1,2,1.5,20,3637.3
250,65,13,1,60,3,100,9.5,2,12,500,1,2,1.5,60,3546.9
250,65,13,1,60,3,100,9.5,2,6,500,1,2,1.5,20,5208.7
250,65,13,1,60,3,100,9.5,2,6,500,1,2,1.5,60,4192.3
250,65,13,1,60,7,100,9.5,2,12,500,1,2,1.5,20,2831.1
250,65,13,1,60,7,100,9.5,2,12,500,1,2,1.5,60,2396.2
250,65,13,1,60,7,100,9.5,2,6,500,1,2,1.5,20,4093.0
250,65,13,1,60,7,100,9.5,2,6,500,1,2,1.5,60,3126.4
250,65,13,1,90,3,100,9.5,2,12,500,1,2,1.5,20,1177.3
250,65,13,1,90,3,100,9.5,2,12,500,1,2,1.5,60,944.5
250,65,13,1,90,3,100,9.5,2,6,500,1,2,1.5,20,1906.3
250,65,13,1,90,3,100,9.5,2,6,500,1,2,1.5,60,1464.6
250,65,13,1,90,7,100,9.5,2,12,500,1,2,1.5,20,787.5
250,65,13,1,90,7,100,9.5,2,12,500,1,2,1.5,60,505.3
250,65,13,1,90,7,100,9.5,2,6,500,1,2,1.5,20,930.0
250,65,13,1,90,7,100,9.5,2,6,500,1,2,1.5,60,872.5
150,45,13,1,75,5,85,7.5,2,6,500,1,2,1,20,2811.6
150,45,13,1,75,5,85,9.5,2,6,500,1,2,1,20,3605.8
150,45,13,1,75,5,85,11.5,2,6,500,1,2,1,20,4710.8
150,45,13,1,75,5,100,7.5,2,6,500,1,2,1,20,3211.6
150,45,13,1,75,5,100,11.5,2,6,500,1,2,1,20,4804.9
150,45,13,1,75,5,115,7.5,2,6,500,1,2,1,20,3653.9
150,45,13,1,75,5,115,9.5,2,6,500,1,2,1,20,4138.3
150,45,13,1,75,5,115,11.5,2,6,500,1,2,1,20,4279.8
150,45,13,2,75,5,85,7.5,2,6,500,1,4,1,20,24957.1
150,45,13,2,75,5,85,9.5,2,6,500,1,4,1,20,31760.7
150,45,13,2,75,5,85,11.5,2,6,500,1,4,1,20,42358.0
150,45,13,2,75,5,100,7.5,2,6,500,1,4,1,20,26953.2
150,45,13,2,75,5,100,11.5,2,6,500,1,4,1,20,37434.6
150,45,13,2,75,5,115,7.5,2,6,500,1,4,1,20,31605.3
150,45,13,2,75,5,115,9.5,2,6,500,1,4,1,20,37790.1
150,45,13,2,75,5,115,11.5,2,6,500,1,4,1,20,40492.4
150,45,13,3,75,5,85,7.5,2,6,500,1,6,1,20,90260.4
150,45,13,3,75,5,85,9.5,2,6,500,1,6,1,20,114129.5
150,45,13,3,75,5,85,11.5,2,6,500,1,6,1,20,148229.8
150,45,13,3,75,5,100,7.5,2,6,500,1,6,1,20,94692.0
150,45,13,3,75,5,100,11.5,2,6,500,1,6,1,20,135963.8
150,45,13,3,75,5,115,7.5,2,6,500,1,6,1,20,108929.1
150,45,13,3,75,5,115,9.5,2,6,500,1,6,1,20,133446.9
150,45,13,3,75,5,115,11.5,2,6,500,1,6,1,20,147275.0
200,45,13,1,75,5,85,7.5,2,6,500,1,2,1,20,2014.2
200,45,13,1,75,5,85,7.5,2,8,500,1,2,1,20,2006.1
200,45,13,1,75,5,85,9.5,2,6,500,1,2,1,20,2481.5
200,45,13,1,75,5,85,9.5,2,8,500,1,2,1,20,2437.5
200,45,13,1,75,5,85,11.5,2,6,500,1,2,1,20,3056.3
200,45,13,1,75,5,85,11.5,2,8,500,1,2,1,20,2917.2
200,45,13,1,75,5,100,7.5,2,6,500,1,2,1,20,2258.2
200,45,13,1,75,5,100,7.5,2,8,500,1,2,1,20,2164.1
200,45,13,1,75,5,100,11.5,2,6,500,1,2,1,20,3499.8
200,45,13,1,75,5,100,11.5,2,8,500,1,2,1,20,3285.9
200,45,13,1,75,5,115,7.5,2,6,500,1,2,1,20,2708.4
